chr1_h1	38481	38532	chr1_h1_38404_38786
chr1_h1	39999	40050	chr1_h1_39829_40258
chr1_h1	64409	64460	chr1_h1_64134_65800
chr1_h1	286516	286567	chr1_h1_286427_286673
chr1_h1	290524	290575	chr1_h1_290482_290821
chr1_h1	294553	294604	chr1_h1_294201_294778
chr1_h1	358879	358930	chr1_h1_358740_359005
chr1_h1	359771	359822	chr1_h1_359722_359970
chr1_h1	370156	370207	chr1_h1_369854_370582
chr1_h1	378282	378333	chr1_h1_378114_379104
chr1_h1	379464	379515	chr1_h1_379106_380021
chr1_h1	381380	381431	chr1_h1_381200_381754
chr1_h1	385114	385165	chr1_h1_383927_385551
chr1_h1	397617	397668	chr1_h1_397333_398060
chr1_h1	401632	401683	chr1_h1_401610_402446
chr1_h1	404236	404287	chr1_h1_404129_404370
chr1_h1	410829	410880	chr1_h1_410722_411064
chr1_h1	416274	416325	chr1_h1_416037_416340
chr1_h1	416846	416897	chr1_h1_416744_417155
chr1_h1	418265	418316	chr1_h1_418086_418434
chr1_h1	421205	421256	chr1_h1_421084_421409
chr1_h1	428220	428271	chr1_h1_428054_428735
chr1_h1	431157	431208	chr1_h1_430247_431540
chr1_h1	439835	439886	chr1_h1_439467_440231
chr1_h1	445999	446050	chr1_h1_445927_448300
chr1_h1	459718	459769	chr1_h1_459680_459949
chr1_h1	461432	461483	chr1_h1_461160_461845
chr1_h1	479240	479291	chr1_h1_479133_479613
chr1_h1	483197	483248	chr1_h1_483010_483335
chr1_h1	484112	484163	chr1_h1_483960_484716
chr1_h1	484853	484904	chr1_h1_484716_485244
chr1_h1	494914	494965	chr1_h1_493129_495487
chr1_h1	500327	500378	chr1_h1_499857_501027
chr1_h1	507724	507775	chr1_h1_507142_508066
chr1_h1	509581	509632	chr1_h1_509224_509726
chr1_h1	518087	518138	chr1_h1_517800_518289
chr1_h1	525415	525466	chr1_h1_524067_525823
chr1_h1	530036	530087	chr1_h1_529718_530526
chr1_h1	535880	535931	chr1_h1_535544_536638
chr1_h1	540854	540905	chr1_h1_540630_541670
chr1_h1	545662	545713	chr1_h1_545664_546114
chr1_h1	552098	552149	chr1_h1_551769_552301
chr1_h1	558943	558994	chr1_h1_558891_559153
chr1_h1	561661	561712	chr1_h1_561328_561967
chr1_h1	570294	570345	chr1_h1_569591_572326
chr1_h1	578501	578552	chr1_h1_578237_578814
chr1_h1	583961	584012	chr1_h1_583009_585304
chr1_h1	591220	591271	chr1_h1_591056_591385
chr1_h1	595034	595085	chr1_h1_594594_595465
chr1_h1	596196	596247	chr1_h1_596083_596887
chr1_h1	597079	597130	chr1_h1_596887_597579
chr1_h1	611939	611990	chr1_h1_611697_612401
chr1_h1	621012	621063	chr1_h1_620584_621633
chr1_h1	627044	627095	chr1_h1_626629_627232
chr1_h1	645125	645176	chr1_h1_645038_645485
chr1_h1	649101	649152	chr1_h1_649046_649326
chr1_h1	662334	662385	chr1_h1_662292_662500
chr1_h1	676067	676118	chr1_h1_675804_676228
chr1_h1	677500	677551	chr1_h1_677142_677802
chr1_h1	680721	680772	chr1_h1_680625_680877
