chr1	67578	68194	chr1_67578_68194
chr1	228679	229269	chr1_228679_229269
chr1	230026	230514	chr1_230026_230514
chr1	267299	267981	chr1_267299_267981
chr1	383014	383200	chr1_383014_383200
chr1	489722	489926	chr1_489722_489926
chr1	512018	513084	chr1_512018_513084
chr1	601039	601351	chr1_601039_601351
chr1	660973	661360	chr1_660973_661360
chr1	810479	810874	chr1_810479_810874
chr1	1056972	1057650	chr1_1056972_1057650
chr1	1061363	1061618	chr1_1061363_1061618
chr1	1063709	1064094	chr1_1063709_1064094
chr1	1078484	1079274	chr1_1078484_1079274
chr1	1101433	1101705	chr1_1101433_1101705
chr1	1104364	1104747	chr1_1104364_1104747
chr1	1105552	1105811	chr1_1105552_1105811
chr1	1107079	1107645	chr1_1107079_1107645
chr1	1117226	1117624	chr1_1117226_1117624
chr1	1130636	1133620	chr1_1130636_1133620
chr1	1244501	1245028	chr1_1244501_1245028
chr1	1269194	1269694	chr1_1269194_1269694
chr1	1369090	1369430	chr1_1369090_1369430
chr1	1373591	1374137	chr1_1373591_1374137
chr1	1661563	1661930	chr1_1661563_1661930
chr1	1665943	1666309	chr1_1665943_1666309
chr1	1901886	1902442	chr1_1901886_1902442
chr1	1903480	1904058	chr1_1903480_1904058
chr1	1904925	1905750	chr1_1904925_1905750
chr1	1954897	1955528	chr1_1954897_1955528
chr1	2000963	2001238	chr1_2000963_2001238
chr1	2109240	2109483	chr1_2109240_2109483
chr1	2126805	2127093	chr1_2126805_2127093
chr1	2145467	2146270	chr1_2145467_2146270
chr1	2150128	2150398	chr1_2150128_2150398
chr1	2276569	2277144	chr1_2276569_2277144
chr1	2277144	2277487	chr1_2277144_2277487
chr1	2278475	2278996	chr1_2278475_2278996
chr1	2286196	2286594	chr1_2286196_2286594
chr1	2374225	2374483	chr1_2374225_2374483
chr1	2393248	2393508	chr1_2393248_2393508
chr1	2408310	2408554	chr1_2408310_2408554
chr1	2465624	2466429	chr1_2465624_2466429
chr1	2466831	2467666	chr1_2466831_2467666
chr1	2483342	2484320	chr1_2483342_2484320
chr1	2580094	2580682	chr1_2580094_2580682
chr1	2583357	2584145	chr1_2583357_2584145
chr1	2587361	2588100	chr1_2587361_2588100
chr1	2612176	2612391	chr1_2612176_2612391
chr1	2629468	2629833	chr1_2629468_2629833
chr1	2630218	2630426	chr1_2630218_2630426
chr1	2632104	2632339	chr1_2632104_2632339
chr1	2632565	2632840	chr1_2632565_2632840
chr1	2636914	2637102	chr1_2636914_2637102
chr1	2641540	2642314	chr1_2641540_2642314
chr1	2730412	2730702	chr1_2730412_2730702
chr1	2753675	2754251	chr1_2753675_2754251
chr1	2755394	2755923	chr1_2755394_2755923
chr1	2758904	2759615	chr1_2758904_2759615
chr1	2771648	2771944	chr1_2771648_2771944
chr1	2773284	2773647	chr1_2773284_2773647
chr1	2774104	2774998	chr1_2774104_2774998
chr1	2777615	2777963	chr1_2777615_2777963
chr1	2882342	2882989	chr1_2882342_2882989
chr1	2882989	2883462	chr1_2882989_2883462
chr1	2887353	2887772	chr1_2887353_2887772
chr1	2888296	2888688	chr1_2888296_2888688
chr1	2924222	2924936	chr1_2924222_2924936
chr1	2925347	2925566	chr1_2925347_2925566
chr1	2930682	2930926	chr1_2930682_2930926
chr1	4182248	4183113	chr1_4182248_4183113
chr1	4183130	4183699	chr1_4183130_4183699
chr1	4190921	4191543	chr1_4190921_4191543
chr1	4194383	4194768	chr1_4194383_4194768
chr1	4228853	4229443	chr1_4228853_4229443
chr1	4229778	4230259	chr1_4229778_4230259
chr1	4236222	4236441	chr1_4236222_4236441
chr1	4237570	4237789	chr1_4237570_4237789
chr1	4237900	4238121	chr1_4237900_4238121
chr1	4270401	4274374	chr1_4270401_4274374
chr1	4596433	4596730	chr1_4596433_4596730
chr1	4814023	4814483	chr1_4814023_4814483
chr1	4954874	4955239	chr1_4954874_4955239
chr1	4976288	4976507	chr1_4976288_4976507
chr1	5024412	5025050	chr1_5024412_5025050
chr1	5072533	5072723	chr1_5072533_5072723
chr1	5081778	5082284	chr1_5081778_5082284
chr1	5084426	5085274	chr1_5084426_5085274
chr1	5104521	5105633	chr1_5104521_5105633
chr1	5143072	5143284	chr1_5143072_5143284
chr1	5156255	5156572	chr1_5156255_5156572
chr1	5158918	5159137	chr1_5158918_5159137
chr1	5159137	5159385	chr1_5159137_5159385
chr1	5169086	5169418	chr1_5169086_5169418
chr1	5171900	5172786	chr1_5171900_5172786
chr1	5174153	5175060	chr1_5174153_5175060
chr1	5178331	5179415	chr1_5178331_5179415
chr1	5185808	5186231	chr1_5185808_5186231
chr1	5190736	5191683	chr1_5190736_5191683
chr1	5196813	5197416	chr1_5196813_5197416
chr1	5205638	5207075	chr1_5205638_5207075
chr1	5209098	5209726	chr1_5209098_5209726
chr1	5212011	5213179	chr1_5212011_5213179
