chr1	1542952	1543353	chr1_1541828_1544089
chr1	1544144	1544545	chr1_1544089_1544600
chr1	1550763	1551164	chr1_1550705_1551604
chr1	1569931	1570332	chr1_1569931_1570230
chr1	1576648	1577049	chr1_1576330_1576977
chr1	1579072	1579473	chr1_1578980_1579483
chr1	1586456	1586857	chr1_1585884_1587049
chr1	1604094	1604495	chr1_1604231_1604529
chr1	1634201	1634602	chr1_1632950_1635575
chr1	1640649	1641050	chr1_1640371_1641195
chr1	1663840	1664241	chr1_1662992_1664813
chr1	1682239	1682640	chr1_1681928_1683115
chr1	1696204	1696605	chr1_1695914_1696523
chr1	1706958	1707359	chr1_1706793_1707434
chr1	1708077	1708478	chr1_1708195_1708874
chr1	1710982	1711383	chr1_1710918_1711585
chr1	1718879	1719280	chr1_1718057_1719531
chr1	1745044	1745445	chr1_1743665_1745626
chr1	1785380	1785781	chr1_1785467_1786233
chr1	1794704	1795105	chr1_1794565_1795364
chr1	1806541	1806942	chr1_1806412_1807155
chr1	1808240	1808641	chr1_1808130_1808781
chr1	1858123	1858524	chr1_1857241_1858759
chr1	1865050	1865451	chr1_1864863_1865885
chr1	1879240	1879641	chr1_1877918_1880036
chr1	1886313	1886714	chr1_1885631_1887095
chr1	1892661	1893062	chr1_1892352_1893268
chr1	1894186	1894587	chr1_1894088_1894578
chr1	1903002	1903403	chr1_1902869_1903472
chr1	1906400	1906801	chr1_1906472_1907164
chr1	1907809	1908210	chr1_1907210_1908256
chr1	1922278	1922679	chr1_1922137_1922788
chr1	1923861	1924262	chr1_1923917_1924185
chr1	1925025	1925426	chr1_1924911_1925940
chr1	1939891	1940292	chr1_1939894_1940288
chr1	1941286	1941687	chr1_1941384_1941787
chr1	1951884	1952285	chr1_1951735_1952446
chr1	1958249	1958650	chr1_1958237_1958776
chr1	1965622	1966023	chr1_1965560_1966125
chr1	1971616	1972017	chr1_1971657_1972545
chr1	1977379	1977780	chr1_1977117_1978077
chr1	1979095	1979496	chr1_1978765_1979862
chr1	1984566	1984967	chr1_1984375_1985567
chr1	2025472	2025873	chr1_2025609_2025903
chr1	2050934	2051335	chr1_2051006_2051249
chr1	2053241	2053642	chr1_2053240_2053614
chr1	2063504	2063905	chr1_2063361_2063882
chr1	2066708	2067109	chr1_2066791_2067015
chr1	2083676	2084077	chr1_2083741_2083941
chr1	2094840	2095241	chr1_2093557_2095965
chr1	2099608	2100009	chr1_2099543_2100538
chr1	2124050	2124451	chr1_2123958_2124266
chr1	2124909	2125310	chr1_2124996_2125252
chr1	2137892	2138293	chr1_2137696_2139444
chr1	2144037	2144438	chr1_2143214_2144991
chr1	2149908	2150309	chr1_2149591_2150336
chr1	2179941	2180342	chr1_2179799_2180750
chr1	2195528	2195929	chr1_2195540_2195878
chr1	2231255	2231656	chr1_2231190_2231629
chr1	2236365	2236766	chr1_2236434_2236792
