chr1	1543127	1543178	chr1_1541828_1544089
chr1	1544319	1544370	chr1_1544089_1544600
chr1	1550938	1550989	chr1_1550705_1551604
chr1	1570106	1570157	chr1_1569931_1570230
chr1	1576823	1576874	chr1_1576330_1576977
chr1	1579247	1579298	chr1_1578980_1579483
chr1	1586631	1586682	chr1_1585884_1587049
chr1	1604269	1604320	chr1_1604231_1604529
chr1	1634376	1634427	chr1_1632950_1635575
chr1	1640824	1640875	chr1_1640371_1641195
chr1	1664015	1664066	chr1_1662992_1664813
chr1	1682414	1682465	chr1_1681928_1683115
chr1	1696379	1696430	chr1_1695914_1696523
chr1	1707133	1707184	chr1_1706793_1707434
chr1	1708252	1708303	chr1_1708195_1708874
chr1	1711157	1711208	chr1_1710918_1711585
chr1	1719054	1719105	chr1_1718057_1719531
chr1	1745219	1745270	chr1_1743665_1745626
chr1	1785555	1785606	chr1_1785467_1786233
chr1	1794879	1794930	chr1_1794565_1795364
chr1	1806716	1806767	chr1_1806412_1807155
chr1	1808415	1808466	chr1_1808130_1808781
chr1	1858298	1858349	chr1_1857241_1858759
chr1	1865225	1865276	chr1_1864863_1865885
chr1	1879415	1879466	chr1_1877918_1880036
chr1	1886488	1886539	chr1_1885631_1887095
chr1	1892836	1892887	chr1_1892352_1893268
chr1	1894361	1894412	chr1_1894088_1894578
chr1	1903177	1903228	chr1_1902869_1903472
chr1	1906575	1906626	chr1_1906472_1907164
chr1	1907984	1908035	chr1_1907210_1908256
chr1	1922453	1922504	chr1_1922137_1922788
chr1	1924036	1924087	chr1_1923917_1924185
chr1	1925200	1925251	chr1_1924911_1925940
chr1	1940066	1940117	chr1_1939894_1940288
chr1	1941461	1941512	chr1_1941384_1941787
chr1	1952059	1952110	chr1_1951735_1952446
chr1	1958424	1958475	chr1_1958237_1958776
chr1	1965797	1965848	chr1_1965560_1966125
chr1	1971791	1971842	chr1_1971657_1972545
chr1	1977554	1977605	chr1_1977117_1978077
chr1	1979270	1979321	chr1_1978765_1979862
chr1	1984741	1984792	chr1_1984375_1985567
chr1	2025647	2025698	chr1_2025609_2025903
chr1	2051109	2051160	chr1_2051006_2051249
chr1	2053416	2053467	chr1_2053240_2053614
chr1	2063679	2063730	chr1_2063361_2063882
chr1	2066883	2066934	chr1_2066791_2067015
chr1	2083851	2083902	chr1_2083741_2083941
chr1	2095015	2095066	chr1_2093557_2095965
chr1	2099783	2099834	chr1_2099543_2100538
chr1	2124225	2124276	chr1_2123958_2124266
chr1	2125084	2125135	chr1_2124996_2125252
chr1	2138067	2138118	chr1_2137696_2139444
chr1	2144212	2144263	chr1_2143214_2144991
chr1	2150083	2150134	chr1_2149591_2150336
chr1	2180116	2180167	chr1_2179799_2180750
chr1	2195703	2195754	chr1_2195540_2195878
chr1	2231430	2231481	chr1_2231190_2231629
chr1	2236540	2236591	chr1_2236434_2236792
chr1	2238403	2238454	chr1_2238250_2238579
chr1	2246737	2246788	chr1_2246520_2246947
chr1	2252263	2252314	chr1_2251616_2253355
chr1	2280610	2280661	chr1_2280384_2281176
chr1	2283516	2283567	chr1_2283001_2283900
chr1	2284228	2284279	chr1_2283900_2284794
chr1	2285941	2285992	chr1_2285836_2286508
chr1	2292724	2292775	chr1_2292255_2294537
chr1	2297252	2297303	chr1_2297137_2297622
chr1	2349308	2349359	chr1_2348068_2350444
chr1	2357321	2357372	chr1_2356919_2357601
chr1	2365820	2365871	chr1_2365591_2366006
chr1	2370606	2370657	chr1_2370450_2370725
chr1	2371821	2371872	chr1_2371344_2372518
chr1	2382699	2382750	chr1_2382400_2383360
