chr1	67591	67992	chr1_67578_68194
chr1	228900	229301	chr1_228679_229269
chr1	230063	230464	chr1_230026_230514
chr1	267536	267937	chr1_267299_267981
chr1	382975	383376	chr1_383014_383200
chr1	489674	490075	chr1_489722_489926
chr1	511980	512381	chr1_512018_513084
chr1	601011	601412	chr1_601039_601351
chr1	661012	661413	chr1_660973_661360
chr1	810611	811012	chr1_810479_810874
chr1	1057071	1057472	chr1_1056972_1057650
chr1	1061405	1061806	chr1_1061363_1061618
chr1	1063703	1064104	chr1_1063709_1064094
chr1	1078478	1078879	chr1_1078484_1079274
chr1	1101419	1101820	chr1_1101433_1101705
chr1	1104305	1104706	chr1_1104364_1104747
chr1	1105490	1105891	chr1_1105552_1105811
chr1	1107268	1107669	chr1_1107079_1107645
chr1	1117098	1117499	chr1_1117226_1117624
chr1	1132026	1132427	chr1_1130636_1133620
chr1	1244412	1244813	chr1_1244501_1245028
chr1	1269007	1269408	chr1_1269194_1269694
chr1	1369056	1369457	chr1_1369090_1369430
chr1	1373626	1374027	chr1_1373591_1374137
chr1	1661555	1661956	chr1_1661563_1661930
chr1	1665957	1666358	chr1_1665943_1666309
chr1	1902076	1902477	chr1_1901886_1902442
chr1	1903731	1904132	chr1_1903480_1904058
chr1	1904879	1905280	chr1_1904925_1905750
chr1	1954861	1955262	chr1_1954897_1955528
chr1	2000864	2001265	chr1_2000963_2001238
chr1	2109154	2109555	chr1_2109240_2109483
chr1	2126766	2127167	chr1_2126805_2127093
chr1	2145832	2146233	chr1_2145467_2146270
chr1	2150047	2150448	chr1_2150128_2150398
chr1	2276578	2276979	chr1_2276569_2277144
chr1	2277179	2277580	chr1_2277144_2277487
chr1	2278397	2278798	chr1_2278475_2278996
chr1	2286230	2286631	chr1_2286196_2286594
chr1	2374157	2374558	chr1_2374225_2374483
chr1	2393245	2393646	chr1_2393248_2393508
chr1	2408265	2408666	chr1_2408310_2408554
chr1	2465650	2466051	chr1_2465624_2466429
chr1	2466858	2467259	chr1_2466831_2467666
chr1	2483504	2483905	chr1_2483342_2484320
chr1	2580185	2580586	chr1_2580094_2580682
chr1	2583565	2583966	chr1_2583357_2584145
chr1	2587547	2587948	chr1_2587361_2588100
chr1	2612022	2612423	chr1_2612176_2612391
chr1	2629286	2629687	chr1_2629468_2629833
chr1	2630218	2630619	chr1_2630218_2630426
chr1	2632080	2632481	chr1_2632104_2632339
chr1	2632461	2632862	chr1_2632565_2632840
chr1	2636810	2637211	chr1_2636914_2637102
chr1	2641917	2642318	chr1_2641540_2642314
chr1	2730263	2730664	chr1_2730412_2730702
chr1	2753666	2754067	chr1_2753675_2754251
chr1	2755478	2755879	chr1_2755394_2755923
chr1	2758897	2759298	chr1_2758904_2759615
chr1	2771576	2771977	chr1_2771648_2771944
chr1	2773355	2773756	chr1_2773284_2773647
chr1	2774292	2774693	chr1_2774104_2774998
chr1	2777611	2778012	chr1_2777615_2777963
chr1	2882269	2882670	chr1_2882342_2882989
chr1	2882929	2883330	chr1_2882989_2883462
chr1	2887251	2887652	chr1_2887353_2887772
chr1	2888235	2888636	chr1_2888296_2888688
chr1	2924228	2924629	chr1_2924222_2924936
chr1	2925275	2925676	chr1_2925347_2925566
chr1	2930582	2930983	chr1_2930682_2930926
chr1	4182224	4182625	chr1_4182248_4183113
chr1	4183161	4183562	chr1_4183130_4183699
chr1	4190909	4191310	chr1_4190921_4191543
chr1	4194320	4194721	chr1_4194383_4194768
chr1	4228789	4229190	chr1_4228853_4229443
chr1	4229720	4230121	chr1_4229778_4230259
chr1	4236168	4236569	chr1_4236222_4236441
chr1	4237371	4237772	chr1_4237570_4237789
chr1	4237825	4238226	chr1_4237900_4238121
chr1	4272233	4272634	chr1_4270401_4274374
chr1	4596331	4596732	chr1_4596433_4596730
chr1	4813976	4814377	chr1_4814023_4814483
chr1	4954957	4955358	chr1_4954874_4955239
chr1	4976166	4976567	chr1_4976288_4976507
chr1	5024504	5024905	chr1_5024412_5025050
chr1	5072418	5072819	chr1_5072533_5072723
chr1	5081707	5082108	chr1_5081778_5082284
chr1	5084518	5084919	chr1_5084426_5085274
chr1	5104877	5105278	chr1_5104521_5105633
chr1	5142978	5143379	chr1_5143072_5143284
chr1	5156150	5156551	chr1_5156255_5156572
chr1	5158794	5159195	chr1_5158918_5159137
chr1	5159016	5159417	chr1_5159137_5159385
chr1	5169041	5169442	chr1_5169086_5169418
chr1	5172169	5172570	chr1_5171900_5172786
chr1	5174279	5174680	chr1_5174153_5175060
chr1	5178501	5178902	chr1_5178331_5179415
chr1	5185960	5186361	chr1_5185808_5186231
chr1	5191094	5191495	chr1_5190736_5191683
chr1	5196964	5197365	chr1_5196813_5197416
chr1	5206509	5206910	chr1_5205638_5207075
chr1	5209264	5209665	chr1_5209098_5209726
chr1	5212273	5212674	chr1_5212011_5213179
chr1	5226045	5226446	chr1_5225913_5226762
chr1	5229575	5229976	chr1_5229380_5230515
chr1	5230662	5231063	chr1_5230567_5231059
chr1	5235615	5236016	chr1_5235477_5236223
chr1	5239636	5240037	chr1_5239631_5240345
chr1	5243276	5243677	chr1_5243321_5243645
chr1	5247547	5247948	chr1_5247615_5247956
chr1	5262238	5262639	chr1_5261916_5262679
chr1	5264691	5265092	chr1_5264751_5265072
chr1	5286564	5286965	chr1_5286352_5286904
chr1	5289944	5290345	chr1_5289846_5290321
chr1	5293707	5294108	chr1_5293648_5294064
chr1	5295454	5295855	chr1_5295559_5295809
chr1	5306942	5307343	chr1_5307056_5307452
